[2026-03-20T15:50:28.873Z] GET https://linear.app/customers?_rsc=1pn8p → 200 (200ms, 2414B)
[2026-03-20T15:50:28.966Z] GET https://static.linear.app/web/_next/static/chunks/5538-95c37ce1657140e1.js → 200 (27ms, 28485B)
[2026-03-20T15:50:28.966Z] GET https://static.linear.app/web/_next/static/chunks/92525-b2a9eec398d0a7ac.js → 200 (32ms, 25756B)
[2026-03-20T15:50:28.966Z] GET https://static.linear.app/web/_next/static/chunks/app/(marketing)/pricing/page-f322633b83985661.js → 200 (35ms, 38166B)
[2026-03-20T15:50:28.966Z] GET https://linear.app/customers?_rsc=mohaj → 200 (178ms, 248B)
[2026-03-20T15:50:28.982Z] GET https://linear.app/customers?_rsc=9jhyz → 200 (172ms, 314161B)
[2026-03-20T15:50:29.065Z] GET https://linear.app/about?_rsc=1pn8p → 200 (182ms, 2324B)
[2026-03-20T15:50:29.073Z] GET https://linear.app/about?_rsc=10cym → 200 (167ms, 248B)
[2026-03-20T15:50:29.144Z] GET https://linear.app/about?_rsc=vsbkl → 200 (193ms, 162524B)
[2026-03-20T15:50:29.154Z] GET https://static.linear.app/web/_next/static/chunks/app/(marketing)/customers/page-88dc6e49357fdc3e.js → 200 (41ms, 30650B)
[2026-03-20T15:50:29.179Z] GET https://linear.app/homepage?_rsc=1pn8p → 200 (148ms, 2440B)
[2026-03-20T15:50:29.240Z] GET https://linear.app/homepage?_rsc=q9mvn → 200 (144ms, 248B)
[2026-03-20T15:50:29.248Z] GET https://linear.app/homepage?_rsc=h4oae → 200 (178ms, 363858B)
[2026-03-20T15:50:29.327Z] GET https://linear.app/diffs?_rsc=1pn8p → 200 (173ms, 2519B)
[2026-03-20T15:50:29.337Z] GET https://static.linear.app/web/_next/static/chunks/app/(marketing)/about/page-96983a6312338e2b.js → 200 (27ms, 36282B)
[2026-03-20T15:50:29.339Z] GET https://linear.app/diffs?_rsc=z30oa → 200 (168ms, 248B)
[2026-03-20T15:50:29.384Z] GET https://linear.app/diffs?_rsc=1sny4 → 200 (162ms, 64142B)
[2026-03-20T15:50:29.428Z] GET https://static.linear.app/web/_next/static/chunks/app/(marketing)/homepage/page-74de5056351a9609.js → 200 (28ms, 741B)
[2026-03-20T15:50:29.547Z] GET https://static.linear.app/web/_next/static/chunks/51138-18907537ab7d5f38.js → pending (?ms, ?B)
[2026-03-20T15:50:29.547Z] GET https://static.linear.app/web/_next/static/chunks/app/(marketing)/diffs/page-4efaff5a36cc3d3d.js → pending (?ms, ?B)
[2026-03-20T15:50:33.316Z] GET https://github.com/ → 200 (173ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/global-banner-disable-758f0cae02744f7a.js → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/MonaSansVF-wdth-wght-opsz-902d64c7ad02.woff2 → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/light-0c8222dcd7a4f9b7.css → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/light_high_contrast-51c0c6e0c085cc0f.css → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/dark-fc6eec18532c3ae0.css → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/dark_high_contrast-96d7b2bab5a6ae4e.css → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/primer-primitives-6da842159062d25e.css → pending (?ms, ?B)
[2026-03-20T15:50:33.499Z] GET https://github.githubassets.com/assets/primer-b55097560d244c08.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/global-52276e82f63bb403.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/github-6e7c458caf1e80bb.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/site-984d942ec490ca43.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/landing-pages-8a6ddfb3febb09cd.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/home-1aab590db4b38e90.css → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/high-contrast-cookie-6d9b25bb81324e28.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/wp-runtime-0f017629a66d58aa.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/28839-c0b8ec9e4855e70d.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/85924-d72bd3bf2ebf2b33.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/34646-b8591bde7c6dfc95.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/environment-d875a2db42d84bc1.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/runtime-helpers-9ca289a20b4287f3.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/2966-7fae197fcc122033.js → pending (?ms, ?B)
[2026-03-20T15:50:33.500Z] GET https://github.githubassets.com/assets/96232-9ad451468017b312.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/41013-98ec62b138074b3c.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/51210-4f6b60f1e56caf0b.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/77313-833d857459e22419.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/23039-9d3ed8a305267b36.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/2327-f9a97d2894410dcc.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/46740-6ff37d25440dfd5f.js → pending (?ms, ?B)
[2026-03-20T15:50:33.501Z] GET https://github.githubassets.com/assets/99396-1b9a7bbc673d1858.js → pending (?ms, ?B)
